"time","singleChiller.singleChiller.mov.P","singleChiller.singleChiller.chillerWithHex2_1.chi.P","singleChiller.singleChiller.mov1.P","supplyTemp","returnTemp","storageTankWithPump.mov.P","total_power","total_energy"
4440,63366.98970562564,61370.7785112747,63467.62333495947,293.1500747447049,298.1452112817075,-8.800013512147164e-163,188205.3915518598,862332872.6318707
4470,63366.98970562564,61370.78946201137,63467.62333495947,293.1500747447346,298.1452401782606,-7.670266557678124e-163,188205.4025025965,867979034.5426875
4500,63366.98970562564,61370.80041274808,63467.62333495947,293.1500747447644,298.1452690748137,-6.641601057498192e-163,188205.4134533332,873625196.7820265
4530,63366.98970562564,61370.81136348558,63467.62333495947,293.1500747447942,298.1452979713667,-5.709279760905401e-163,188205.4244040707,879271359.3498876
4560,63366.98970562564,61370.82231422466,63467.62333495947,293.1500747448239,298.1453268679198,-4.868565417197763e-163,188205.4353548098,884917522.2462708
4590,63366.98970562564,61370.83326496372,63467.62333495947,293.1500747448537,298.145355764473,-4.114720775673312e-163,188205.4463055488,890563685.4711761
4620,63366.98970562564,61370.84421570441,63467.62333495947,293.1500747448835,298.1453846610261,-3.443008585630064e-163,188205.4572562895,896209849.0246037
4650,63366.98970562564,61370.85516644584,63467.62333495947,293.1500747449132,298.1454135575792,-2.84869159636605e-163,188205.468207031,901856012.9065535
4680,63366.98970562564,61370.86611718847,63467.62333495947,293.150074744943,298.1454424541323,-2.32703255717929e-163,188205.4791577736,907502177.1170256
4710,63366.98970562564,61370.87706793074,63467.62333495947,293.1500747449727,298.1454713506853,-1.873294217367811e-163,188205.4901085158,913148341.6560199
4740,63366.98970562564,61370.8880186742,63467.62333495947,293.1500747450025,298.1455002472384,-1.482739326229633e-163,188205.5010592593,918794506.5235366
4770,63366.98970562564,61370.89896941843,63467.62333495947,293.1500747450322,298.1455291437915,-1.150630633062784e-163,188205.5120100036,924440671.7195755
4800,63366.98970562564,61370.90992016348,63467.62333495947,293.150074745062,298.1455580403446,-8.722308871652862e-164,188205.5229607486,930086837.2441368
4830,63366.98970562564,61370.92087090969,63467.62333495947,293.1500747450917,298.1455869368977,-6.428028378351641e-164,188205.5339114948,935733003.0972204
4860,63366.98970562564,61370.93182165631,63467.62333495947,293.1500747451215,298.1456158334508,-4.576092343704418e-164,188205.5448622414,941379169.2788265
4890,63366.98970562564,61370.94277240375,63467.62333495947,293.1500747451513,298.1456447300039,-3.119128260691436e-164,188205.5558129888,947025335.788955
4920,63366.98970562564,61370.95372315196,63467.62333495947,293.150074745181,298.145673626557,-2.009763622292934e-164,188205.5667637371,952671502.6276059
4950,63366.98970562564,61370.96467390056,63467.62333495947,293.1500747452108,298.1457025231101,-1.200625921489155e-164,188205.5777144857,958317669.7947793
4980,63366.98970562564,61370.97562465117,63467.62333495947,293.1500747452405,298.1457314196632,-6.443426512603374e-165,188205.5886652363,963963837.2904751
5010,63366.98970562564,61370.98657540137,63467.62333495947,293.1500747452703,298.1457603162163,-2.935413045867245e-165,188205.5996159865,969610005.1146935
5040,63366.98970562564,61370.99752615352,63467.62333495947,293.1500747453001,298.1457892127694,-1.008493744485562e-165,188205.6105667386,975256173.2674344
5070,63366.98970562564,61371.00847690456,63467.62333495947,293.1500747453298,298.1458181093225,-1.889435382607411e-166,188205.6215174897,980902341.7486978
5100,63366.98970562564,61371.01942765831,63467.62333495947,293.1500747453596,298.1458470058756,-3.037356995192023e-168,188205.6324682434,986548510.5584837
5130,63366.98970562564,61371.02410081677,63467.62333495947,293.1500747453723,298.1458575679022,-7.752964994780223e-176,188205.6371414019,992194679.6026284
5160,63366.98970562564,61371.02558913131,63467.62333495947,293.1500747453762,298.1458588281778,-7.541497139172761e-176,188205.6386297164,997840848.7391951
5190,63366.98970562564,61371.02707744618,63467.62333495947,293.15007474538,298.1458600884535,-7.333909969131306e-176,188205.6401180313,1003487017.920411
5220,63366.98970562564,61371.02856575999,63467.62333495947,293.150074745384,298.1458613487292,-7.130167546294397e-176,188205.6416063451,1009133187.146277
5250,63366.98970562564,61371.0300540742,63467.62333495947,293.1500747453879,298.1458626090048,-6.930233932300574e-176,188205.6430946593,1014779356.416792
5280,63366.98970562564,61371.03154238872,63467.62333495947,293.1500747453918,298.1458638692805,-6.73407318878837e-176,188205.6445829738,1020425525.731956
5310,63366.98970562564,61371.0330307022,63467.62333495947,293.1500747453957,298.1458651295562,-6.54164937739633e-176,188205.6460712873,1026071695.09177
5340,63366.98970562564,61371.03451901713,63467.62333495947,293.1500747453996,298.1458663898318,-6.352926559762987e-176,188205.6475596022,1031717864.496234
5370,63366.98970562564,61371.03600733029,63467.62333495947,293.1500747454035,298.1458676501075,-6.167868797526881e-176,188205.6490479154,1037364033.945346
5400,63366.98970562564,61371.03749564492,63467.62333495947,293.1500747454074,298.1458689103832,-5.986440152326551e-176,188205.65053623,1043010203.439109
5430,63366.98970562564,61371.03898395925,63467.62333495947,293.1500747454114,298.1458701706588,-5.808604685800533e-176,188205.6520245444,1048656372.97752
5460,63366.98970562564,61371.04047227348,63467.62333495947,293.1500747454152,298.1458714309345,-5.634326459587368e-176,188205.6535128586,1054302542.560581
5490,63366.98970562564,61371.04196058783,63467.62333495947,293.1500747454191,298.1458726912102,-5.463569535325592e-176,188205.6550011729,1059948712.188292
5520,63366.98970562564,61371.04344890247,63467.62333495947,293.1500747454231,298.1458739514858,-5.296297974653744e-176,188205.6564894876,1065594881.860652
5550,63366.98970562564,61371.04493721647,63467.62333495947,293.150074745427,298.1458752117615,-5.132475839210362e-176,188205.6579778016,1071241051.577661
5580,63366.98970562564,61371.04642553123,63467.62333495947,293.1500747454309,298.1458764720371,-4.972067190633984e-176,188205.6594661163,1076887221.33932
